Year,COUNTY_ID,County Name,DIST_ID,District Name,SCHOOL_ID,School Name,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_LUNCH,LEP,MIGRANT,SPECED
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,60,Edith A. Bogert Elementary School,55,NA,193,188,3,3,6,7,31,24,0,0,0,0,0,0,455,0,0,4,0,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,70,Robert D Reynolds Primary School,PH,NA,7,6,0,0,0,0,1,0,0,0,0,0,0,0,14,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,70,Robert D Reynolds Primary School,KF,NA,49,55,0,1,4,6,4,7,0,0,0,0,0,0,126,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,70,Robert D Reynolds Primary School,1,NA,50,44,2,0,6,8,6,14,0,0,0,0,0,0,130,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,70,Robert D Reynolds Primary School,2,NA,60,61,1,1,2,2,4,11,0,0,0,0,0,0,142,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,70,Robert D Reynolds Primary School,55,NA,166,166,3,2,12,16,15,32,0,0,0,0,0,0,412,0,0,8,0,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,PH,NA,7,6,0,0,0,0,1,0,0,0,0,0,0,0,14,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,KF,NA,49,55,0,1,4,6,4,7,0,0,0,0,0,0,126,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,1,NA,50,44,2,0,6,8,6,14,0,0,0,0,0,0,130,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,2,NA,60,61,1,1,2,2,4,11,0,0,0,0,0,0,142,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,3,NA,66,57,0,0,0,3,12,8,0,0,0,0,0,0,146,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,4,NA,57,66,2,1,1,2,11,13,0,0,0,0,0,0,153,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,5,NA,70,65,1,2,5,2,8,3,0,0,0,0,0,0,156,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,6,NA,62,68,2,1,1,1,8,14,0,0,0,0,0,0,157,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,7,NA,69,77,2,3,1,0,11,11,0,0,0,0,0,0,174,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,8,NA,68,61,2,0,2,0,7,3,0,0,0,0,0,0,143,,,,,
2011-2012,3,BERGEN,5330,UPPER SADDLE RIVER SCHOOL DISTRICT,999,District Total,55,NA,558,560,12,9,22,24,72,84,0,0,0,0,0,0,1341,0,0,15,0,
2011-2012,3,BERGEN,5410,Waldwick School District,30,Waldwick High School,9,NA,49,42,1,1,5,3,5,2,0,0,0,0,0,0,108,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,30,Waldwick High School,10,NA,65,39,0,1,9,7,2.5,2,0,0,0,0,0,0,125.5,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,30,Waldwick High School,11,NA,41.5,44.5,0,1,4,3,3,3,0,0,0,0,0,0,100,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,30,Waldwick High School,12,NA,47,45.5,2,2,5,5,4,4,0,0,0,0,0,0,114.5,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,30,Waldwick High School,UG,NA,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,30,Waldwick High School,55,NA,206.5,171,3,5,24,18,14.5,11,0,0,0,0,0,0,453,2,0,9,0,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,PH,NA,7,0,0,0,1,0,0,1,0,0,0,0,0,0,9,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,KH,NA,13,14,0,0,2,1,2,2,0,0,0,0,0,0,34,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,KF,NA,5,2,0,0,2,4,0,1,0,0,0,0,0,0,14,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,1,NA,25,30,0,0,2,2,4,3,0,0,0,0,0,0,66,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,2,NA,24,22,0,0,1,2,0,1,0,0,0,0,0,0,50,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,3,NA,18,23,0,0,4,4,0,4,0,0,0,0,0,0,53,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,4,NA,29,24,1,0,3,5,1,1,0,0,0,0,0,0,64,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,5,NA,22,21,0,1,4,1,0,2,0,0,0,0,0,0,51,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,UG,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,40,Crescent Elementary School,55,NA,147,136,1,1,19,19,7,15,0,0,0,0,0,0,345,9,0,10,0,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,KH,NA,16,30,0,0,1,2,1,2,0,0,0,0,0,2,54,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,KF,NA,5,3,0,0,1,1,0,1,0,0,0,0,0,0,11,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,1,NA,28,18,0,0,4,2,1,2,0,0,0,0,1,1,57,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,2,NA,37,28,0,1,9,1,1,3,0,0,0,0,3,0,83,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,3,NA,28,27,1,1,3,3,1,2,0,0,0,0,1,0,67,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,4,NA,24,27,1,1,6,2,3,1,0,0,0,0,0,0,65,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,5,NA,24,20,0,0,1,0,2,0,0,0,0,0,0,0,47,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,UG,NA,12,9,0,0,3,2,1,0,0,0,0,0,2,0,29,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,50,Julia A Traphagen School,55,NA,174,162,2,3,28,13,10,11,0,0,0,0,7,3,413,8,0,0,0,
2011-2012,3,BERGEN,5410,Waldwick School District,70,Waldwick Middle School,6,NA,44,56,4,2,11,6,4,1,0,0,0,0,0,0,128,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,70,Waldwick Middle School,7,NA,50,54,4,0,4,4,6,5,0,0,0,0,0,0,127,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,70,Waldwick Middle School,8,NA,50,52,1,0,8,4,2,0,0,0,0,0,0,0,117,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,70,Waldwick Middle School,UG,NA,6,0,0,0,0,1,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,70,Waldwick Middle School,55,NA,150,162,9,2,23,15,12,6,0,0,0,0,0,0,379,5,0,2,0,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,PH,NA,7,0,0,0,1,0,0,1,0,0,0,0,0,0,9,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,KH,NA,29,44,0,0,3,3,3,4,0,0,0,0,0,2,88,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,KF,NA,10,5,0,0,3,5,0,2,0,0,0,0,0,0,25,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,1,NA,53,48,0,0,6,4,5,5,0,0,0,0,1,1,123,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,2,NA,61,50,0,1,10,3,1,4,0,0,0,0,3,0,133,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,3,NA,46,50,1,1,7,7,1,6,0,0,0,0,1,0,120,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,4,NA,53,51,2,1,9,7,4,2,0,0,0,0,0,0,129,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,5,NA,46,41,0,1,5,1,2,2,0,0,0,0,0,0,98,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,6,NA,44,56,4,2,11,6,4,1,0,0,0,0,0,0,128,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,7,NA,50,54,4,0,4,4,6,5,0,0,0,0,0,0,127,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,8,NA,50,52,1,0,8,4,2,0,0,0,0,0,0,0,117,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,9,NA,49,42,1,1,5,3,5,2,0,0,0,0,0,0,108,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,10,NA,65,39,0,1,9,7,2.5,2,0,0,0,0,0,0,125.5,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,11,NA,41.5,44.5,0,1,4,3,3,3,0,0,0,0,0,0,100,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,12,NA,47,45.5,2,2,5,5,4,4,0,0,0,0,0,0,114.5,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,UG,NA,26,9,0,0,4,3,1,0,0,0,0,0,2,0,45,,,,,
2011-2012,3,BERGEN,5410,Waldwick School District,999,District Total,55,NA,677.5,631,15,11,94,65,43.5,43,0,0,0,0,7,3,1590,24,0,21,0,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,7,NA,32,28,1,0,10,10,1,3,0,0,0,0,0,0,85,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,8,NA,45,36,1,1,7,6,3,3,0,0,0,0,0,0,102,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,9,NA,33,31,3,0,8,4,4,0,0,0,0,0,1,0,84,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,10,NA,30,27,0,1,7,6,2,3,0,0,0,0,0,0,76,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,11,NA,32,33,1,0,6,14,3,5,0,0,0,0,0,0,94,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,12,NA,43,31,4,0,7,8,1,3,0,0,0,0,0,0,97,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,UG,NA,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,50,WALLINGTON JUNIOR SENIOR HIGH SCHOOL,55,NA,216,186,10,2,47,48,14,17,0,0,0,0,1,0,541,104,29,32,0,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,1,NA,12,9,0,1,1,2,1,0,0,0,0,0,0,0,26,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,2,NA,12,11,0,0,5,1,0,0,0,0,0,0,0,0,29,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,3,NA,14,24,1,0,4,10,1,1,0,0,0,0,0,0,55,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,4,NA,25,37,1,1,2,2,6,1,0,0,0,0,1,0,76,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,5,NA,26,31,1,0,8,6,3,3,0,0,0,0,0,0,78,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,6,NA,34,19,2,1,5,3,1,0,0,0,0,0,0,0,65,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,UG,NA,7,5,2,0,4,4,0,0,0,0,0,0,0,0,22,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,55,Frank W. Gavlak Elementary School,55,NA,130,136,7,3,29,28,12,5,0,0,0,0,1,0,351,97,29,8,0,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,60,Jefferson Elementary School,KF,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,60,Jefferson Elementary School,1,NA,18,19,0,0,5,4,1,3,0,0,0,0,0,0,50,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,60,Jefferson Elementary School,2,NA,21,17,0,0,3,8,7,2,0,0,0,0,0,0,58,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,60,Jefferson Elementary School,3,NA,9,10,0,0,4,0,0,1,0,0,0,0,0,1,25,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,60,Jefferson Elementary School,UG,NA,6,2,0,0,1,2,0,0,0,0,0,0,0,0,11,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,60,Jefferson Elementary School,55,NA,54,49,0,0,13,14,8,6,0,0,0,0,0,1,145,29,17,11,0,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,KF,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,1,NA,30,28,0,1,6,6,2,3,0,0,0,0,0,0,76,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,2,NA,33,28,0,0,8,9,7,2,0,0,0,0,0,0,87,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,3,NA,23,34,1,0,8,10,1,2,0,0,0,0,0,1,80,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,4,NA,25,37,1,1,2,2,6,1,0,0,0,0,1,0,76,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,5,NA,26,31,1,0,8,6,3,3,0,0,0,0,0,0,78,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,6,NA,34,19,2,1,5,3,1,0,0,0,0,0,0,0,65,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,7,NA,32,28,1,0,10,10,1,3,0,0,0,0,0,0,85,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,8,NA,45,36,1,1,7,6,3,3,0,0,0,0,0,0,102,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,9,NA,33,31,3,0,8,4,4,0,0,0,0,0,1,0,84,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,10,NA,30,27,0,1,7,6,2,3,0,0,0,0,0,0,76,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,11,NA,32,33,1,0,6,14,3,5,0,0,0,0,0,0,94,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,12,NA,43,31,4,0,7,8,1,3,0,0,0,0,0,0,97,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,UG,NA,14,7,2,0,7,6,0,0,0,0,0,0,0,0,36,,,,,
2011-2012,3,BERGEN,5430,WALLINGTON BORO,999,District Total,55,NA,400,371,17,5,89,90,34,28,0,0,0,0,2,1,1037,230,75,51,0,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,PH,NA,8,8,1,0,4,0,0,1,0,0,0,0,0,1,23,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,8,NA,89,76,3,4,7,6,7,10,0,0,0,0,0,2,204,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,9,NA,84,82,2,6,5,2,7,9,0,0,0,0,1,0,198,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,10,NA,57,77,3,1,9,17,4,5,0,0,0,0,0,0,173,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,11,NA,78,62,4,3,8,9,5,6,0,0,0,0,2,1,178,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,12,NA,76,79,2,5,11,10,3,5,0,0,0,0,0,0,191,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,UG,NA,23,7,7,1,6,4,3,0,0,0,0,0,1,2,54,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,50,WESTWOOD JUNIONR/SENIOR HIGH SCHOOL,55,NA,415,391,22,20,50,48,29,36,0,0,0,0,4,6,1021,47,12,7,0,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,60,BERKELEY ELEMENTARY,KF,NA,10,13,4,1,4,4,4,1,0,0,0,1,0,1,43,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,60,BERKELEY ELEMENTARY,1,NA,15,9,1,3,7,5,5,0,0,0,0,0,0,1,46,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,60,BERKELEY ELEMENTARY,2,NA,16,11,2,0,6,4,3,4,0,0,0,0,0,0,46,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,60,BERKELEY ELEMENTARY,3,NA,15,26,1,3,6,7,3,3,0,0,1,0,0,0,65,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,60,BERKELEY ELEMENTARY,4,NA,14,6,3,1,6,2,1,3,0,0,0,0,0,1,37,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,60,BERKELEY ELEMENTARY,5,NA,9,8,6,0,6,3,3,7,0,0,0,0,0,0,42,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,60,BERKELEY ELEMENTARY,55,NA,79,73,17,8,35,25,19,18,0,0,1,1,0,3,279,58,11,33,0,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,62,Westwood Regional Middle School,6,NA,105,93,2,4,9,16,4,9,0,0,0,0,1,3,246,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,62,Westwood Regional Middle School,7,NA,88,69,2,4,9,8,8,7,0,0,0,0,0,2,197,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,62,Westwood Regional Middle School,UG,NA,5,1,0,0,1,0,0,0,0,0,0,0,0,0,7,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,62,Westwood Regional Middle School,55,NA,198,163,4,8,19,24,12,16,0,0,0,0,1,5,450,25,11,6,0,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,65,Jessie F. George Elementary,KF,NA,26,20,0,0,1,3,1,1,0,0,0,0,0,0,52,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,65,Jessie F. George Elementary,1,NA,23,11,1,0,0,0,0,0,0,0,0,0,0,1,36,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,65,Jessie F. George Elementary,2,NA,19,18,1,0,2,0,0,1,0,0,0,0,0,0,41,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,65,Jessie F. George Elementary,3,NA,22,22,0,1,0,0,0,1,0,0,0,0,0,0,46,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,65,Jessie F. George Elementary,4,NA,21,28,0,0,0,1,3,0,0,0,0,0,0,0,53,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,65,Jessie F. George Elementary,5,NA,27,27,1,0,1,2,1,1,0,0,0,0,0,0,60,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,65,Jessie F. George Elementary,55,NA,138,126,3,1,4,6,5,4,0,0,0,0,0,1,288,2,1,0,0,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,KF,NA,15,27,0,0,7,7,1,0,0,0,0,0,0,0,57,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,1,NA,24,26,0,1,5,5,2,3,0,0,0,0,0,0,66,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,2,NA,24,24,0,1,2,4,4,0,0,0,0,0,0,0,59,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,3,NA,12,28,0,0,2,0,2,4,0,0,0,0,0,1,49,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,4,NA,29,21,1,1,0,7,2,4,0,0,0,0,0,0,65,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,5,NA,35,19,0,0,5,4,4,3,0,0,0,0,0,0,70,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,UG,NA,3,2,2,0,2,3,2,0,0,0,0,0,0,0,14,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,70,Brookside Elementary School,55,NA,142,147,3,3,23,30,17,14,0,0,0,0,0,1,380,28,7,10,0,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,80,Washington Elementary School,KF,NA,19,21,0,0,1,2,4,2,0,0,0,0,0,0,49,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,80,Washington Elementary School,1,NA,24,19,1,1,0,3,5,4,0,0,0,0,1,0,58,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,80,Washington Elementary School,2,NA,19,19,0,1,4,0,3,2,0,0,0,0,0,0,48,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,80,Washington Elementary School,3,NA,24,24,1,0,1,0,0,5,0,0,0,0,0,0,55,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,80,Washington Elementary School,4,NA,23,19,1,1,1,3,2,1,0,0,0,0,0,0,51,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,80,Washington Elementary School,5,NA,20,15,0,0,0,0,0,2,0,0,0,0,0,0,37,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,80,Washington Elementary School,55,NA,129,117,3,3,7,8,14,16,0,0,0,0,1,0,298,5,4,8,0,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,PH,NA,8,8,1,0,4,0,0,1,0,0,0,0,0,1,23,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,KF,NA,70,81,4,1,13,16,10,4,0,0,0,1,0,1,201,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,1,NA,86,65,3,5,12,13,12,7,0,0,0,0,1,2,206,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,2,NA,78,72,3,2,14,8,10,7,0,0,0,0,0,0,194,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,3,NA,73,100,2,4,9,7,5,13,0,0,1,0,0,1,215,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,4,NA,87,74,5,3,7,13,8,8,0,0,0,0,0,1,206,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,5,NA,91,69,7,0,12,9,8,13,0,0,0,0,0,0,209,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,6,NA,105,93,2,4,9,16,4,9,0,0,0,0,1,3,246,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,7,NA,88,69,2,4,9,8,8,7,0,0,0,0,0,2,197,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,8,NA,89,76,3,4,7,6,7,10,0,0,0,0,0,2,204,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,9,NA,84,82,2,6,5,2,7,9,0,0,0,0,1,0,198,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,10,NA,57,77,3,1,9,17,4,5,0,0,0,0,0,0,173,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,11,NA,78,62,4,3,8,9,5,6,0,0,0,0,2,1,178,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,12,NA,76,79,2,5,11,10,3,5,0,0,0,0,0,0,191,,,,,
2011-2012,3,BERGEN,5755,WESTWOOD REGIONAL SCHOOL DISTRICT,999,District Total,UG,NA,31,10,9,1,9,7,5,0,0,0,0,0,1,2,75,,,,,
