COUNTY_ID,COUNTY_NAME,DIST_ID,LEA_NAME,SCHOOL_ID,SCHOOL_NAME,PRGCODE,GRADE_LEVEL,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL,FREE_LUNCH,REDUCED_PRICE_LUNCH,LEP,MIGRANT,White_total,Black_total,Hispanic_total,Asian_total,Other_total,White_pcnt,black_pnct,Hispanic_pnct,Asian_pnct,Other_pnct,Diversity_index,District_diversity_index,DI_diff_btwn_schl_distrct,District_pnct_white,Pnct_white_diff
29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,010,Ocean County Vocational Technical School Brick Center,55,TOTAL,134.5,104,13.5,9.5,21,29,0.5,2,0,0,0.5,0,0,3,317.5,98,23.5,1.5,0,238.5,23,50,2.5,3.5,0.751181102,0.072440945,0.157480315,0.007874016,0.011023622,0.405495691,0.362520104,11.85467702,0.786829083,-4.530587523
07,CAMDEN,1770,GLOUCESTER CITY,050,Gloucester City Jr. Sr. High School,55,TOTAL,320,274,39,32,53,41,14,10,0,0,1,2,0,0,786,462,83,4,0,594,71,94,24,3,0.755725191,0.090330789,0.119592875,0.030534351,0.003816794,0.405470414,0.432965704,-6.350454529,0.734547197,2.883135896
41,WARREN,1840,GREENWICH TWP,040,Greenwich School,55,TOTAL,176,185,23,14,18,12,23,23,0,0,1,1,0,0,476,21,12,4,0,361,37,30,46,2,0.758403361,0.077731092,0.06302521,0.096638655,0.004201681,0.405453358,0.401690777,0.93668585,0.761651132,-0.426411823
15,GLOUCESTER,2440,KINGSWAY REGIONAL,050,Kingsway Regional High School,55,TOTAL,639,633,112.5,104.5,50.5,45,37,29,0,0,0,0,13,17,1680.5,179.5,43,7,0,1272,217,95.5,66,30,0.756917584,0.129128236,0.056828325,0.039274026,0.01785183,0.405311074,0.392186299,3.34656659,0.767519032,-1.381261874
27,MORRIS,4490,ROCKAWAY TWP,080,Stony Brook Elementary School,55,TOTAL,125,118,5,2,21,20,12,8,0,0,0,0,2,8,321,11,6,0,0,243,7,41,20,10,0.757009346,0.021806854,0.127725857,0.062305296,0.031152648,0.40529498,0.496158866,-18.31346617,0.67861609,11.55193001
27,MORRIS,2000,HANOVER TWP,050,Mountview Road School,55,TOTAL,139,126,7,5,12,7,24,31,1,0,0,0,0,0,352,5,0,8,0,265,12,19,55,1,0.752840909,0.034090909,0.053977273,0.15625,0.002840909,0.404732696,0.398247553,1.628420044,0.760109664,-0.956277154
13,ESSEX,3880,CITY OF ORANGE TWP,115,ORANGE PREPARATORY ACADEMY,55,TOTAL,0,0,228,218.5,93.5,76,2,1,0,0,0,0,0,0,619,368.5,28,51,0,0,446.5,169.5,3,0,0,0.721324717,0.273828756,0.004846527,0,0.404684976,0.449311977,-9.932297242,0.002347188,-100
29,OCEAN,2360,JACKSON TWP,040,Sylvia Rosenauer Elementary School,55,TOTAL,129,109,12,8,31,13,2,2,0,0,1,1,5,2,315,95,20,17,0,238,20,44,4,9,0.755555556,0.063492063,0.13968254,0.012698413,0.028571429,0.404615772,0.339378116,19.22270557,0.804504765,-6.084390205
07,CAMDEN,0680,CAMDEN CITY,210,Cooper B. Hatch Family School,55,TOTAL,0,0,67,58,32,17,0,0,0,0,0,0,0,0,174,121,0,5,0,0,125,49,0,0,0,0.718390805,0.281609195,0,0,0.404610913,0.516001031,-21.58718899,0.006993759,-100
05,BURLINGTON,1060,DELRAN TWP,005,Delran High School,55,TOTAL,352,322,47,43,25,40,26,14,1,1,0,0,7,9,887,150,49,10,0,674,90,65,40,18,0.759864713,0.101465614,0.073280722,0.045095829,0.020293123,0.404494839,0.426755625,-5.216284085,0.744039735,2.126899501
05,BURLINGTON,3360,MOORESTOWN TWP,040,Moorestown High School,55,TOTAL,496,521,42,48,35,34,62,73,1,2,2,0,10,12,1338,96,21,3,0,1017,90,69,135,27,0.760089686,0.067264574,0.051569507,0.100896861,0.020179372,0.404492349,0.45672198,-11.4357605,0.722494203,5.203568893
05,BURLINGTON,0840,CINNAMINSON TWP,055,NEW ALBANY,55,TOTAL,220,195,16,24,26,16,12,3,0,3,1,0,22,7,545,66,10,29,0,415,40,42,15,33,0.76146789,0.073394495,0.07706422,0.027522936,0.060550459,0.404417137,0.364511694,10.94764415,0.789020893,-3.492049882
19,HUNTERDON,2590,LEBANON BORO,050,Lebanon Borough School,55,TOTAL,38,38,5,4,5,4,2,1,0,1,0,0,0,2,100,16,1,0,0,76,9,9,3,3,0.76,0.09,0.09,0.03,0.03,0.4044,0.4044,0,0.76,0
41,WARREN,5450,WARREN CO SPECIAL SERVICE,050,Warren County Special Services School,55,TOTAL,18,4,1,1,2,1,1,1,0,0,0,0,0,0,29,6,1,0,0,22,2,3,2,0,0.75862069,0.068965517,0.103448276,0.068965517,0,0.404280618,0.404280618,0,0.75862069,0
31,PASSAIC,4230,POMPTON LAKES BORO,070,Lincoln School,55,TOTAL,119,119,8,2,34,21,5,7,0,0,1,1,0,0,317,58,17,16,0,238,10,55,12,2,0.750788644,0.031545741,0.173501577,0.03785489,0.006309148,0.403745684,0.417719734,-3.345317218,0.740685096,1.364081366
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,040,Bernardsville Middle School,55,TOTAL,205,210,4,1,50,43,12,12,0,1,0,0,7,7,552,45,11,13,0,415,5,93,24,15,0.751811594,0.009057971,0.168478261,0.043478261,0.027173913,0.403683575,0.426484211,-5.346185291,0.732604374,2.62177256
15,GLOUCESTER,1590,FRANKLIN TWP,095,Main Road School,55,TOTAL,165,145,23,13,26,13,4,1,0,0,0,0,12,6,408,127,24,9,0,310,36,39,5,18,0.759803922,0.088235294,0.095588235,0.012254902,0.044117647,0.403678874,0.346466754,16.51301875,0.800288392,-5.058735206
80,CHARTERS,6059,Newark Prep Charter School,941,Newark Prep Charter School,55,TOTAL,1,1,161,165,67,49,1,2,1,0,0,0,0,0,448,371,38,0,0,2,326,116,3,1,0.004464286,0.727678571,0.258928571,0.006696429,0.002232143,0.403370137,0.403370137,0,0.004464286,0
27,MORRIS,2380,JEFFERSON TWP,040,Ellen T. Briggs Elementary School,55,TOTAL,109,107,1,1,10,16,9,9,0,2,0,0,11,9,284,33,6,3,0,216,2,26,18,22,0.76056338,0.007042254,0.091549296,0.063380282,0.077464789,0.403094624,0.285319192,41.27848219,0.84029211,-9.4882159
03,BERGEN,4310,RAMSEY BORO,080,Wesley D Tisdale Elementary School,55,TOTAL,150,152,3,0,22,23,23,19,0,0,0,0,5,2,399,25,4,17,0,302,3,45,42,7,0.756892231,0.007518797,0.112781955,0.105263158,0.01754386,0.40294973,0.328951161,22.49530551,0.811087571,-6.681811189
25,MONMOUTH,2290,HOWELL TWP,005,Aldrich Elementary School,55,TOTAL,159,165,7,12,26,35,8,8,0,0,0,0,4,4,428,51,16,0,0,324,19,61,16,8,0.757009346,0.044392523,0.142523364,0.037383178,0.018691589,0.402906367,0.383295596,5.116357139,0.773869347,-2.178662459
39,UNION,0310,BERKELEY HEIGHTS TWP,005,Governor Livingston High School,55,TOTAL,391,388.5,3,5,70,50,36,49,0,0,0,1,18,16,1027.5,21.5,7,6,0,779.5,8,120,85,35,0.75863747,0.007785888,0.116788321,0.082725061,0.03406326,0.402765316,0.458320413,-12.12145375,0.715732233,5.994593275
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,080,GENERAL CHARLES G. HARKER SCHOOL,55,TOTAL,315,279,46,50,32,15,22,22,0,0,0,0,1,1,783,87,14,6,0,594,96,47,44,2,0.75862069,0.122605364,0.060025543,0.056194125,0.002554278,0.402695204,0.39662046,1.531626592,0.764294049,-0.742300605
31,PASSAIC,2700,LITTLE FALLS TWP,060,Little Falls Township Public School # 2,55,TOTAL,129,88,1,0,23,28,5,5,0,0,0,1,4,5,289,55,18,6,0,217,1,51,10,10,0.750865052,0.003460208,0.176470588,0.034602076,0.034602076,0.402653225,0.381978227,5.412611676,0.770022883,-2.487956112
29,OCEAN,2360,JACKSON TWP,048,Christa McAuliffe Middle School,55,TOTAL,354,335,52,31,44,45,17,20,0,0,0,1,3,4,906,216,55,6,0,689,83,89,37,8,0.760485651,0.091611479,0.098233996,0.040838852,0.008830022,0.401873212,0.339378116,18.41459216,0.804504765,-5.471578961
27,MORRIS,4560,ROXBURY TWP,050,Roxbury High School,55,TOTAL,534.5,540.5,29,21,79.5,93.5,58,39,0,1,0,0,8,11,1415,129.5,55,11,0,1075,50,173,97,20,0.759717314,0.035335689,0.122261484,0.068551237,0.014134276,0.401734071,0.433622817,-7.354028608,0.734260016,3.467068554
01,ATLANTIC,3720,NORTHFIELD CITY,057,Northfield Community Elementary School,55,TOTAL,200,170,5,4,36,30,13,19,0,0,0,1,4,6,488,100,15,14,0,370,9,66,32,11,0.758196721,0.018442623,0.135245902,0.06557377,0.022540984,0.401698132,0.374864154,7.158320623,0.77753304,-2.486880602
19,HUNTERDON,2305,HUNTERDON CO ED SER COMM,050,ESC School at West Amwell,55,TOTAL,2,1,23.5,12,7,2,0,0,0,0,0,0,0,0,47.5,35.5,5,1,0,3,35.5,9,0,0,0.063157895,0.747368421,0.189473684,0,0,0.401551247,0.483501784,-16.94937637,0.129310345,-51.15789474
37,SUSSEX,2240,HOPATCONG,030,Hopatcong High School,55,TOTAL,214,176,10,10,42,47,6,7,0,0,2,1,2,1,518,104,53,0,0,390,20,89,13,6,0.752895753,0.038610039,0.171814672,0.025096525,0.011583012,0.401372967,0.398814471,0.641525306,0.753778338,-0.117088087
35,SOMERSET,0490,BOUND BROOK BORO,036,LaMonte-Annex Elementary School,55,TOTAL,20,23,21,16,152,155,0,1,0,0,3,3,8,2,404,265,32,75,0,43,37,307,1,16,0.106435644,0.091584158,0.75990099,0.002475248,0.03960396,0.40125968,0.459888642,-12.7485127,0.1478738,-28.0226492
19,HUNTERDON,1376,SOUTH HUNTERDON REGIONAL SCHOOL DISTRICT,010,STOCKTON BOROUGH SCHOOL,55,TOTAL,29,13,1,4,1,3,0,1,0,0,0,0,1,2,55,11,2,0,0,42,5,4,1,3,0.763636364,0.090909091,0.072727273,0.018181818,0.054545455,0.4,0.382452561,4.58813487,0.768169761,-0.590155701
29,OCEAN,2360,JACKSON TWP,046,Lucy N. Holman Elementary School,55,TOTAL,243,236,24,19,41,40,12,3,0,0,0,0,8,4,630,125,36,0,0,479,43,81,15,12,0.76031746,0.068253968,0.128571429,0.023809524,0.019047619,0.399798438,0.339378116,17.80324623,0.804504765,-5.492485101
33,SALEM,4630,SALEM CITY,070,John Fenwick Academy,55,TOTAL,27,31,170,177,27,19,1,0,0,1,0,0,1,4,458,215,3,3,2,58,347,46,1,6,0.126637555,0.757641921,0.100436681,0.002183406,0.013100437,0.399677733,0.405358404,-1.401394744,0.136460554,-7.198417031
07,CAMDEN,0680,CAMDEN CITY,190,Thomas H. Dudley Family School,55,TOTAL,3,3,75,73,225,192,0,0,0,0,0,0,0,0,571,372,0,163,0,6,148,417,0,0,0.010507881,0.259194396,0.730297723,0,0,0.399373085,0.516001031,-22.6022699,0.006993759,50.24653105
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,020,Bernards High School,55,TOTAL,312,323,4,4.5,78,51.5,33,30,0,0,0,0,3,1,840,80,24,36,0,635,8.5,129.5,63,4,0.755952381,0.010119048,0.154166667,0.075,0.004761905,0.399018566,0.426484211,-6.440014558,0.732604374,3.186987142
15,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,070,MARGARET C CLIFFORD SCHOOL,55,TOTAL,98,76,12,11,9,8,5,7,0,0,0,0,0,2,228,26,4,8,0,174,23,17,12,2,0.763157895,0.100877193,0.074561404,0.052631579,0.00877193,0.399007387,0.39662046,0.601816457,0.764294049,-0.148654078
13,ESSEX,3570,NEWARK CITY,301,LUIS MUNOZ MARIN ELEMENTARY SCHOOL,55,TOTAL,3,2,142,97,364,317,1,3,1,0,0,1,0,0,931,767,31,148,0,5,239,681,4,2,0.005370569,0.256713212,0.731471536,0.004296455,0.002148228,0.398995802,0.57881745,-31.06707453,0.07670427,-92.99834375
31,PASSAIC,4230,POMPTON LAKES BORO,055,Lakeside School,55,TOTAL,138,145,6,2,29,31,11,9,0,0,1,2,0,0,374,61,19,1,0,283,8,60,20,3,0.756684492,0.021390374,0.160427807,0.053475936,0.00802139,0.398309932,0.417719734,-4.646608853,0.740685096,2.160080702
31,PASSAIC,5570,WAYNE TWP,065,ANTHONY WAYNE MIDDLE SCHOOL,55,TOTAL,256,241,5,5,32,30,47,34,0,0,0,0,2,2,654,46,10,0,0,497,10,62,81,4,0.759938838,0.01529052,0.094801223,0.123853211,0.006116208,0.397894865,0.377188256,5.489727776,0.77608777,-2.080812547
03,BERGEN,5410,WALDWICK BORO,050,Julia A Traphagen School,55,TOTAL,162,149,1,0,24,25,18,12,0,0,0,0,8,9,408,6,2,0,0,311,1,49,30,17,0.762254902,0.00245098,0.120098039,0.073529412,0.041666667,0.397395233,0.360663182,10.18458576,0.787479936,-3.203260513
25,MONMOUTH,2290,HOWELL TWP,010,Ardena Elementary School,55,TOTAL,117,141,5,6,16,25,18,6,0,1,0,1,0,2,338,62,17,22,0,258,11,41,24,4,0.763313609,0.032544379,0.121301775,0.071005917,0.01183432,0.396397185,0.383295596,3.418142375,0.773869347,-1.364020595
31,PASSAIC,4010,PATERSON CITY,311,SCHOOL 29,55,TOTAL,8,7,9,10,109,121,9,19,1,0,0,0,3,4,300,184,16,41,0,15,19,230,28,8,0.05,0.063333333,0.766666667,0.093333333,0.026666667,0.396288889,0.474044271,-16.40255707,0.040178928,24.44333996
39,UNION,4160,PLAINFIELD CITY,150,Jefferson Elementary School,55,TOTAL,4,2,57,45,176,147,1,0,0,0,1,0,1,2,436,367,18,296,0,6,102,323,1,4,0.013761468,0.233944954,0.740825688,0.002293578,0.009174312,0.396168252,0.463129667,-14.4584595,0.005559506,147.5304032
17,HUDSON,2410,KEARNY TOWN,120,Washington Elementary School,55,TOTAL,44,70,5,6,258,219,12,15,1,0,0,0,2,0,632,424,80,23,0,114,11,477,27,3,0.180379747,0.017405063,0.754746835,0.042721519,0.004746835,0.395669764,0.526641243,-24.86920276,0.362098139,-50.18484562
03,BERGEN,0040,ALLENDALE BORO,010,Brookside,55,TOTAL,193,221,2,1,13,17,42,47,2,1,0,0,4,3,546,3,2,3,0,414,3,30,89,10,0.758241758,0.005494505,0.054945055,0.163003663,0.018315018,0.395114653,0.383795716,2.949208835,0.76880531,-1.374021662
13,ESSEX,3570,NEWARK CITY,003,NEWARK INNOVATION ACADEMY,55,TOTAL,0,3,39,39,11,13,0,0,0,0,0,0,0,0,105,27,0,0,0,3,78,24,0,0,0.028571429,0.742857143,0.228571429,0,0,0.395102041,0.57881745,-31.73978417,0.07670427,-62.75118875
15,GLOUCESTER,5740,WESTVILLE BORO,040,Parkview Elementary School,55,TOTAL,147,124,15,15,22,20,5,7,0,0,0,0,0,0,355,167,31,8,0,271,30,42,12,0,0.763380282,0.084507042,0.118309859,0.033802817,0,0.394969252,0.394969252,0,0.763380282,0
41,WARREN,1840,GREENWICH TWP,070,Stewartsville Middle School,55,TOTAL,104,107,6,14,8,12,10,11,0,0,3,0,0,0,275,9,7,0,0,211,20,20,21,3,0.767272727,0.072727273,0.072727273,0.076363636,0.010909091,0.394763636,0.401690777,-1.72449585,0.761651132,0.738080102
39,UNION,4160,PLAINFIELD CITY,120,Frederic W. Cook Elementary School,55,TOTAL,3,0,73,70,17,26,1,1,0,0,0,0,1,0,192,80,25,46,0,3,143,43,2,1,0.015625,0.744791667,0.223958333,0.010416667,0.005208333,0.394748264,0.463129667,-14.76506649,0.005559506,181.0501453
03,BERGEN,2900,MAHWAH TWP,076,Ramapo Ridge,55,TOTAL,302,273,12,5,23,30,38,40,1,2,0,0,12,12,750,58,16,6,0,575,17,53,78,27,0.766666667,0.022666667,0.070666667,0.104,0.036,0.394602667,0.45094204,-12.49370619,0.724786038,5.778343752
80,CHARTERS,6182,International Academy of Trenton Charter School,913,International Academy of Trenton Charter School,55,TOTAL,0,0,162,168,68,49,0,0,0,0,0,1,1,1,450,287,0,23,0,0,330,117,0,3,0,0.733333333,0.26,0,0.006666667,0.394577778,0.394577778,0,0,#DIV/0!
27,MORRIS,2650,LINCOLN PARK BORO,040,Lincoln Park Middle School,55,TOTAL,183,125,3,4,23,27,16,13,0,0,4,5,0,0,403,61,14,20,0,308,7,50,29,9,0.76426799,0.017369727,0.124069479,0.071960298,0.022332506,0.394522471,0.433924905,-9.080473009,0.732620321,4.319791346
03,BERGEN,2180,HILLSDALE BORO,030,Meadowbrook,55,TOTAL,128,115,1,0,18,23,8,9,0,0,1,1,5,9,318,17,3,6,0,243,1,41,17,16,0.764150943,0.003144654,0.128930818,0.053459119,0.050314465,0.394050868,0.360613851,9.272249923,0.78836425,-3.07133488
25,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,075,Pine Brook School,55,TOTAL,237,193,5,3,21,25,26,34,1,0,0,1,4,11,561,46,13,2,0,430,8,46,60,17,0.766488414,0.01426025,0.081996435,0.106951872,0.03030303,0.393211765,0.37297704,5.425193288,0.7812,-1.883203591
07,CAMDEN,1780,GLOUCESTER TWP,055,GLEN LANDING MIDDLE SCHOOL,55,TOTAL,293,294,50,51,26,28,7,8,0,1,0,1,4,5,768,190,59,0,0,587,101,54,15,11,0.764322917,0.131510417,0.0703125,0.01953125,0.014322917,0.392985026,0.588028119,-33.16900788,0.590380384,29.46279009
27,MORRIS,2380,JEFFERSON TWP,028,Arthur Stanlick Elementary School,55,TOTAL,143,122,9,3,15,17,15,15,1,1,0,1,1,2,345,31,14,1,0,265,12,32,30,6,0.768115942,0.034782609,0.092753623,0.086956522,0.017391304,0.392320941,0.285319192,37.50247154,0.84029211,-8.589413965
19,HUNTERDON,1510,FLEMINGTON-RARITAN REG,045,J.P. Case Middle School,55,TOTAL,318,306,18,13,40,43,27,29,0,0,0,0,14,4,812,73,18,9,0,624,31,83,56,18,0.768472906,0.03817734,0.102216749,0.068965517,0.022167488,0.392295979,0.462091042,-15.10418005,0.71310695,7.764046643
17,HUDSON,2390,JERSEY CITY,347,Martin Center for the Arts,55,TOTAL,5,4,151,158,51,36,3,2,0,0,0,0,1,1,412,344,17,8,0,9,309,87,5,2,0.02184466,0.75,0.211165049,0.012135922,0.004854369,0.392261288,0.715250518,-45.1574969,0.121507567,-82.02197547
25,MONMOUTH,2230,HOLMDEL TWP,080,Village School,55,TOTAL,339,275,5,5,13,13,65,67,0,1,0,0,15,9,807,14,7,12,0,614,10,26,132,25,0.760842627,0.012391574,0.032218092,0.163568773,0.030978934,0.392212502,0.43586275,-10.01467712,0.727655987,4.560759634
03,BERGEN,1450,FAIR LAWN BORO,110,RADBURN ELEMENTARY SCHOOL,55,TOTAL,189,163,2,4,20,16,22,23,1,2,5,5,4,2,458,30,6,35,0,352,6,36,45,19,0.768558952,0.013100437,0.07860262,0.098253275,0.041484716,0.391592456,0.530912437,-26.24161173,0.649503916,18.33014898
25,MONMOUTH,2290,HOWELL TWP,025,Howell Township Middle School North,55,TOTAL,446,454,41,32,58,60,35,37,0,0,1,1,3,3,1171,167,50,17,0,900,73,118,72,8,0.768573868,0.06233988,0.100768574,0.061485909,0.006831768,0.391426452,0.383295596,2.121301859,0.773869347,-0.684285825
01,ATLANTIC,4180,PLEASANTVILLE CITY,060,WASHINGTON AVENUE ELEMENTARY SCHOOL,55,TOTAL,1,1,35,49,146,139,7,2,1,0,0,0,0,0,381,356,13,157,2,2,84,285,9,1,0.005249344,0.220472441,0.748031496,0.023622047,0.002624672,0.391248338,0.513281338,-23.77507055,0.013026608,-59.70290948
23,MIDDLESEX,1290,EDISON TWP,095,John Marshall Elementary School,55,TOTAL,32,23,23,23,30,28,260,284,1,0,0,0,1,2,707,97,24,60,0,55,46,58,544,4,0.077793494,0.065063649,0.082036775,0.769448373,0.005657709,0.390902052,0.568461632,-31.23510363,0.175538467,-55.68293656
01,ATLANTIC,0110,ATLANTIC CITY,140,Dr Martin Luther King Jr School Complex,55,TOTAL,4,3,270,224,68,59,6,8,0,0,0,0,7,5,654,493,12,30,0,7,494,127,14,12,0.010703364,0.755351682,0.194189602,0.021406728,0.018348624,0.390824753,0.673795648,-41.99654542,0.056521739,-81.06327923
39,UNION,4160,PLAINFIELD CITY,060,Hubbard Middle School,55,TOTAL,1,0,72,65,195,216,1,0,1,1,1,0,1,1,555,438,32,148,0,1,137,411,1,5,0.001801802,0.246846847,0.740540541,0.001801802,0.009009009,0.390578687,0.463129667,-15.66537096,0.005559506,-67.59061387
03,BERGEN,5755,WESTWOOD REGIONAL,062,Westwood Regional Middle School,55,TOTAL,158,172,10,4,26,24,19,15,0,0,1,0,0,1,430,38,7,2,0,330,14,50,34,2,0.76744186,0.03255814,0.11627907,0.079069767,0.004651163,0.390178475,0.404208644,-3.471021539,0.756791249,1.407338103
05,BURLINGTON,1420,EVESHAM TWP,050,Florence V Evans,55,TOTAL,175,207,12,10,6,7,41,26,0,2,1,2,2,7,498,38,15,0,0,382,22,13,67,14,0.767068273,0.044176707,0.026104418,0.134538153,0.02811245,0.390082418,0.351703288,10.91236037,0.796541657,-3.700168591
13,ESSEX,3570,NEWARK CITY,440,DR WILLIAM H HORTON ELEMENTARY SCHOOL,55,TOTAL,1,3,111,90,300,299,1,1,0,1,0,2,0,0,809,668,26,155,0,4,201,599,2,3,0.004944376,0.248454883,0.740420272,0.002472188,0.003708282,0.390003682,0.57881745,-32.62060739,0.07670427,-93.5539758
39,UNION,3560,NEW PROVIDENCE BORO,050,New Providence High School,55,TOTAL,257.5,259.5,4,9,24,24,40,55,1,0,2,0,0,0,676,16,8,6,0,517,13,48,95,3,0.764792899,0.019230769,0.071005917,0.140532544,0.00443787,0.389911068,0.435663401,-10.50176202,0.728415759,4.994007939
07,CAMDEN,0190,BARRINGTON BORO,010,Avon Elementary School,55,TOTAL,155,126,12,12,16,12,5,6,0,1,1,3,9,6,364,67,21,2,0,281,24,28,11,20,0.771978022,0.065934066,0.076923077,0.03021978,0.054945055,0.389853279,0.345068652,12.97846845,0.802588997,-3.814028713
25,MONMOUTH,1640,FREEHOLD BORO,070,Park Avenue Elementary School,55,TOTAL,60,35,24,22,243,245,4,3,0,0,1,0,1,1,639,470,47,160,0,95,46,488,7,3,0.148669797,0.07198748,0.763693271,0.010954617,0.004694836,0.389345637,0.430711225,-9.604018981,0.148648649,0.014226775
27,MORRIS,1990,HANOVER PARK REGIONAL,070,Whippany Park High School,55,TOTAL,262,277.5,12,10,18,24,51,48,0,0,0,0,1,1,704.5,10,6,2,0,539.5,22,42,99,2,0.765791341,0.031227821,0.059616749,0.140525195,0.002838893,0.389278898,0.357181791,8.986210367,0.791318328,-3.225880874
29,OCEAN,0185,BARNEGAT TWP,050,Russell O. Brackman Middle School,55,TOTAL,308,257,32,37,36,39,6,8,0,0,0,1,5,6,735,237,67,2,0,565,69,75,14,12,0.768707483,0.093877551,0.102040816,0.019047619,0.016326531,0.389234115,0.397194615,-2.004181047,0.76429479,0.577354799
03,BERGEN,4620,SADDLE RIVER BORO,050,Wandell School,55,TOTAL,77,60,1,1,3,3,10,8,0,0,0,0,7,8,178,0,0,0,0,137,2,6,18,15,0.769662921,0.011235955,0.033707865,0.101123596,0.084269663,0.389029163,0.389029163,0,0.769662921,0
07,CAMDEN,0680,CAMDEN CITY,170,Alfred Cramer College Preparatory Lab School,55,TOTAL,1,1,47,54,162,187,8,4,0,1,0,0,0,0,465,240,0,106,0,2,101,349,12,1,0.004301075,0.217204301,0.750537634,0.025806452,0.002150538,0.388826454,0.516001031,-24.64618657,0.006993759,-38.50124069
25,MONMOUTH,1650,FREEHOLD REGIONAL,055,Freehold Township High School,55,TOTAL,823.5,783.5,52.5,60,94,98,64,91.5,2,0,5,4,3,3,2084,188.5,43.5,0,0,1607,112.5,192,155.5,17,0.771113244,0.053982726,0.092130518,0.074616123,0.00815739,0.388348089,0.382832388,1.440761357,0.774371356,-0.420742826
27,MORRIS,4000,LONG HILL TWP,050,Gillette Elementary School,55,TOTAL,75,78,0,1,15,14,7,8,0,0,1,0,1,0,200,8,0,6,0,153,1,29,15,2,0.765,0.005,0.145,0.075,0.01,0.388,0.374443098,3.620550735,0.778319123,-1.711267606
15,GLOUCESTER,5500,WASHINGTON TWP,027,BIRCHES ELEMENTARY SCHOOL,55,TOTAL,177,173,15,12,19,23,12,8,0,0,1,1,7,5,453,90,21,0,0,350,27,42,20,14,0.772626932,0.059602649,0.092715232,0.04415011,0.030905077,0.387994679,0.342602903,13.24909247,0.804042059,-3.907149798
03,BERGEN,2180,HILLSDALE BORO,010,Ann Blanche Smith,55,TOTAL,126,97,1,0,18,16,9,14,0,1,0,1,3,4,290,24,0,12,0,223,1,34,23,9,0.768965517,0.003448276,0.117241379,0.079310345,0.031034483,0.387681332,0.360613851,7.505946028,0.78836425,-2.460630647
19,HUNTERDON,0910,CLINTON TOWN,030,Clinton Public School,55,TOTAL,161,189,5,6,31,25,16,15,0,0,2,1,3,1,455,51,8,5,0,350,11,56,31,7,0.769230769,0.024175824,0.123076923,0.068131868,0.015384615,0.387672986,0.387672986,0,0.769230769,0
39,UNION,5730,WESTFIELD TOWN,140,MCKINLEY ELEMENTARY SCHOOL,55,TOTAL,136,133,2,1,21,15,15,12,0,0,1,0,7,6,349,16,1,14,0,269,3,36,27,14,0.770773639,0.008595989,0.103151862,0.077363897,0.040114613,0.387599445,0.30101658,28.76348698,0.830167598,-7.154453987
09,CAPE MAY,3680,NORTH WILDWOOD CITY,060,MARGARET MACE ELEMENTARY SCHOOL,55,TOTAL,96,111,0,0,21,19,0,1,0,0,1,1,10,11,271,122,15,6,0,207,0,40,1,23,0.763837638,0,0.147601476,0.003690037,0.084870849,0.387549189,0.387549189,0,0.763837638,0
23,MIDDLESEX,1290,EDISON TWP,302,Franklin D Roosevelt School,55,TOTAL,8,4,2,0,7,2,54,22,0,0,0,0,0,0,99,13,3,0,0,12,2,9,76,0,0.121212121,0.02020202,0.090909091,0.767676768,0,0.387307418,0.568461632,-31.86744794,0.175538467,-30.94839922
39,UNION,5730,WESTFIELD TOWN,120,JEFFERSON ELEMENTARY SCHOOL,55,TOTAL,168,202,10,9,7,13,34,30,0,0,0,0,2,6,481,1,1,0,0,370,19,20,64,8,0.769230769,0.03950104,0.041580042,0.133056133,0.016632017,0.387014233,0.30101658,28.56907515,0.830167598,-7.340304379
39,UNION,5730,WESTFIELD TOWN,170,LINCOLN EARLY CHILDHOOD CENTER,55,TOTAL,133,100,4,3,11,11,23,9,0,0,0,1,5,2,302,1,1,6,0,233,7,22,32,8,0.771523179,0.023178808,0.072847682,0.105960265,0.026490066,0.386978641,0.30101658,28.55725126,0.830167598,-7.064166214
05,BURLINGTON,1910,HAINESPORT TWP,050,Hainesport Township School,55,TOTAL,244,230,35,24,17,17,9,13,0,1,2,0,12,9,613,57,17,7,1,474,59,34,22,24,0.77324633,0.096247961,0.055464927,0.03588907,0.039151713,0.386929204,0.386929204,0,0.77324633,0
17,HUDSON,2210,HOBOKEN CITY,050,Joseph F Brandt School,55,TOTAL,119,110,1,3,19,16,12,5,0,1,1,2,6,2,297,11,3,0,0,229,4,35,17,12,0.771043771,0.013468013,0.117845118,0.057239057,0.04040404,0.386513848,0.648045732,-40.35701047,0.331960885,132.2694647
31,PASSAIC,4010,PATERSON CITY,110,SCHOOL 7,55,TOTAL,6,5,17,6,99,98,6,15,0,0,0,0,2,1,255,144,7,14,0,11,23,197,21,3,0.043137255,0.090196078,0.77254902,0.082352941,0.011764706,0.386251442,0.474044271,-18.51996419,0.040178928,7.362881534
